1 input_SAM_RF_AC_Radar_#1_#2_#3.asc ' SAM2 vs AC2 ' Mar  6 2026 15:53:19
  0  0 93
time            lconv           msl_time        mach            pdynmc          
psiblx          thtblx          phiblx          alppx           phipx           
alphax          betax           ppx             qqx             rrx             
SBEL1           SBEL2           SBEL3           dvbe            alt             
psivlx          thtvlx          anx             ayx             mass            
thrust          xcg             ai11            ai33            cyb             
clnb            cna             clma            stmarg_pitch    gavail          
gmax            stmarg_yaw      dbtk            epy             dta             
epz             thtpbx          psipbx          sigdy           sigdz           
thtvlcx         psivlcx         phiblcx         ancomx          alcomx          
gnav_comp       allx            annx            gn              dcvel           
psiflx          ip_sltrange     dvtbc           wacl            zacl            
pacl            wrcl            zrate           wnlagr          ancomx_test     
alcomx_test     dpx             dqx             drx             delx1           
delx2           delx3           delx4           miss            MISS1           
MISS2           MISS3           mode            dbt             psiptx          
thtptx          aztbx           eltbx           dab             ddab            
snr_db          onax            epsic           ethtc           psisb           
thtsb           lamdqb          lamdrb          
0               0               0               0               0               
0               0               0               
145.4           0               10.032          2.13543         214211          
22.9119         45.3788         -0.0763297      2.07625         -160.157        
-1.95308        -0.70463        -1.1726         -2.51119        0.893905        
2675.23         980.973         -3344.83        698.73          3344.83         
21.8684         47.326          -2.76709        1.02441         209.936         
5690.42         2.44981         2.12965         234.926         -18.6897        
16.08           19.0179         -21.2965        1.11981         46.4844         
50              0.860364        15001.2         0               1               
0               0               0               0               0               
47.3458         21.8581         -0.0714332      -1.74782        0.973761        
0               0.973761        -1.74782        0               0               
22.9227         15004.3         0               0.976369        0.7             
412.187         90.3046         0.964484        7.29518         0               
0               0.109437        1.84956         -0.507419       0.397982        
1.74012         -0.616856       -1.959          0               0               
0               0               122031          15000.6         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
145.5           0               10.132          2.13341         212407          
23.0386         45.1342         -0.0713058      2.05115         -159.763        
-1.92463        -0.709356       -0.885341       -2.38168        0.883103        
2719.25         998.694         -3396.05        697.634         3396.05         
21.9938         47.0529         -2.7058         1.02261         209.736         
5704.21         2.44921         2.12855         234.696         -18.6888        
16.1962         19.0194         -21.3572        1.12292         46.5529         
50              0.866626        14945           0               1               
0               0               0               0               0               
47.0727         21.9836         -0.0659511      -1.6577         1.00544         
0               1.00544         -1.6577         0               0               
23.0462         14947.3         0               0.973807        0.7             
410.028         89.7945         0.964484        7.29518         0               
0               0.0987011       1.82421         -0.51358        0.414879        
1.72551         -0.612282       -1.92291        0               0               
0               0               122031          14944.4         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
145.6           0               10.232          2.13151         210648          
23.1633         44.9025         -0.0760321      2.01805         -159.308        
-1.88797        -0.712922       -0.810269       -2.25342        0.873787        
2763.38         1016.57         -3446.97        696.58          3446.97         
22.1184         46.7844         -2.63395        1.01905         209.536         
5717.84         2.44861         2.12745         234.466         -18.6875        
16.327          19.0206         -21.4183        1.12605         46.6335         
50              0.873686        14888.8         0               1               
0               0               0               0               0               
46.8042         22.1083         -0.070943       -1.65204        0.997227        
0               0.997227        -1.65204        0               0               
23.1107         14893           0               0.971333        0.7             
407.914         89.2909         0.964484        7.29518         0               
0               0.105637        1.79188         -0.519566       0.413929        
1.68625         -0.625203       -1.89752        0               0               
0               0               122031          14888.2         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
145.7           0               10.332          2.12973         208932          
23.2863         44.6833         -0.0744217      1.97815         -158.774        
-1.84405        -0.716059       -0.931239       -2.13086        0.86551         
2807.62         1034.61         -3497.59        695.567         3497.59         
22.2421         46.5212         -2.55357        1.01493         209.336         
5731.33         2.44801         2.12635         234.236         -18.6858        
16.4705         19.0218         -21.4787        1.12916         46.724          
50              0.881445        14832.8         0               1               
0               0               0               0               0               
46.541          22.232          -0.0691368      -1.58403        0.980591        
0               0.980591        -1.58403        0               0               
23.1597         14835.1         0               0.968924        0.7             
405.845         88.7938         0.964484        7.29518         0               
0               0.102895        1.75184         -0.525458       0.422563        
1.64895         -0.628353       -1.85474        0               0               
0               0               122031          14832.1         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
145.8           0               10.432          2.12807         207260          
23.4075         44.4761         -0.0757714      1.93271         -158.17         
-1.79421        -0.718571       -0.800297       -2.01335        0.856606        
2851.98         1052.81         -3547.91        694.597         3547.91         
22.3646         46.2641         -2.46639        1.00989         209.136         
5744.66         2.44741         2.12525         234.006         -18.6838        
16.6241         19.0229         -21.5388        1.13225         46.8222         
50              0.889764        14776.8         0               1               
0               0               0               0               0               
46.2838         22.3547         -0.0705007      -1.59928        1.00645         
0               1.00645         -1.59928        0               0               
23.2743         14783.1         0               0.966586        0.7             
403.82          88.3029         0.964484        7.29518         0               
0               0.10383         1.70639         -0.531558       0.427729        
1.60256         -0.635388       -1.81021        0               0               
0               0               122031          14776.1         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
145.9           0               10.532          2.12653         205631          
23.5273         44.2804         -0.0758647      1.88284         -157.489        
-1.73946        -0.720765       -0.861297       -1.9014         0.850634        
2896.44         1071.15         -3597.96        693.671         3597.96         
22.4861         46.0136         -2.37376        1.00448         208.936         
5757.85         2.44681         2.12415         233.776         -18.6815        
16.786          19.0239         -21.5979        1.13531         46.9259         
50              0.898537        14720.8         0               1               
0               0               0               0               0               
46.0332         22.4762         -0.070521       -1.42636        1.00207         
0               1.00207         -1.42636        0               0               
23.337          14724.3         0               0.964309        0.7             
401.838         87.8184         0.964484        7.29518         0               
0               0.103691        1.65705         -0.537656       0.433966        
1.55336         -0.641347       -1.76074        0               0               
0               0               122031          14720.2         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
146             0               10.632          2.12512         204044          
23.6458         44.0954         -0.0762408      1.82963         -156.728        
-1.68086        -0.722778       -0.809486       -1.80023        0.844761        
2941            1089.66         -3647.74        692.788         3647.74         
22.6064         45.77           -2.27747        0.998948        208.736         
5770.91         2.44621         2.12305         233.546         -18.6789        
16.9541         19.0248         -21.656         1.13831         47.0335         
50              0.907657        14665           0               1               
0               0               0               0               0               
45.7896         22.5966         -0.0708448      -1.40428        1.04173         
0               1.04173         -1.40428        0               0               
23.4676         14669.8         0               0.96209         0.7             
399.9           87.3399         0.964484        7.29518         0               
0               0.103436        1.60385         -0.543788       0.440353        
1.50041         -0.647224       -1.70729        0               0               
0               0               122031          14664.3         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
146.1           0               10.732          2.12383         202499          
23.7633         43.9205         -0.0765568      1.77425         -155.888        
-1.61953        -0.724733       -0.821715       -1.7009         0.841051        
2985.66         1108.31         -3697.25        691.948         3697.25         
22.7255         45.5337         -2.17901        0.993369        208.536         
5783.82         2.44561         2.12195         233.316         -18.6763        
17.1263         19.0256         -21.7128        1.14124         47.1429         
50              0.917007        14609.2         0               1               
0               0               0               0               0               
45.5532         22.7158         -0.0711051      -1.37354        1.04245         
0               1.04245         -1.37354        0               0               
23.5397         14614.5         0               0.959923        0.7             
398.005         86.8674         0.964484        7.29518         0               
0               0.103432        1.54813         -0.550338       0.446906        
1.4447          -0.653771       -1.65156        0               0               
0               0               122031          14608.5         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
146.2           0               10.832          2.12267         200993          
23.8801         43.7547         -0.0768284      1.71772         -154.962        
-1.55639        -0.726879       -0.804082       -1.61493        0.839042        
3030.41         1127.1          -3746.5         691.151         3746.5          
22.8436         45.3048         -2.07979        0.988244        208.336         
5796.6          2.44501         2.12085         233.086         -18.6735        
17.3008         19.0264         -21.768         1.14409         47.2524         
50              0.926492        14553.5         0               1               
0               0               0               0               0               
45.3243         22.834          -0.0713186      -1.30118        1.0246          
0               1.0246          -1.30118        0               0               
23.5831         14556.6         0               0.9578          0.7             
396.15          86.4008         0.964484        7.29518         0               
0               0.103202        1.49016         -0.556951       0.453749        
1.38695         -0.660153       -1.59336        0               0               
0               0               122031          14552.8         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
146.3           0               10.932          2.12163         199527          
23.9962         43.5973         -0.0771463      1.66095         -153.957        
-1.49239        -0.729139       -0.80286        -1.5351         0.836102        
3075.25         1146.05         -3795.51        690.396         3795.51         
22.9606         45.0834         -1.98102        0.98339         208.136         
5809.26         2.44441         2.11975         232.856         -18.6706        
17.4759         19.0271         -21.8216        1.14687         47.3608         
50              0.936012        14497.8         0               1               
0               0               0               0               0               
45.1029         22.9511         -0.0715822      -1.40103        1.04776         
0               1.04776         -1.40103        0               0               
23.6895         14504.8         0               0.955722        0.7             
394.336         85.9398         0.964484        7.29518         0               
0               0.103129        1.43109         -0.563821       0.460692        
1.32796         -0.66695        -1.53422        0               0               
0               0               122031          14497.2         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
146.4           0               11.032          2.12071         198098          
24.1119         43.4472         -0.077434       1.60507         -152.878        
-1.42865        -0.731658       -0.797014       -1.47016        0.837209        
3120.18         1165.14         -3844.29        689.682         3844.29         
23.0767         44.8695         -1.88387        0.979032        207.936         
5821.78         2.44381         2.11865         232.626         -18.6677        
17.6495         19.0278         -21.8736        1.14956         47.4661         
50              0.945455        14442.3         0               1               
0               0               0               0               0               
44.8889         23.0672         -0.0718139      -1.29581        1.05049         
0               1.05049         -1.29581        0               0               
23.7594         14443.2         0               0.953684        0.7             
392.561         85.4844         0.964484        7.29518         0               
0               0.102991        1.37279         -0.570928       0.467936        
1.2698          -0.673919       -1.47578        0               0               
0               0               122031          14441.6         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
146.5           0               11.132          2.11991         196705          
24.2276         43.3032         -0.0777825      1.55101         -151.722        
-1.36598        -0.734721       -0.797897       -1.41185        0.840828        
3165.19         1184.37         -3892.83        689.009         3892.83         
23.1919         44.6629         -1.7896         0.975491        207.736         
5834.19         2.44321         2.11755         232.396         -18.6649        
17.82           19.0285         -21.9234        1.15214         47.5671         
50              0.954736        14386.8         0               1               
0               0               0               0               0               
44.6822         23.1824         -0.0721103      -1.30089        1.05533         
0               1.05533         -1.30089        0               0               
23.8354         14391.2         0               0.951676        0.7             
390.823         85.0343         0.964484        7.29518         0               
0               0.102985        1.31519         -0.578685       0.4757          
1.21221         -0.68167        -1.41818        0               0               
0               0               122031          14386.1         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
146.6           0               11.232          2.11922         195348          
24.3436         43.1646         -0.0781922      1.49949         -150.496        
-1.30511        -0.738417       -0.79813        -1.36528        0.845123        
3210.27         1203.73         -3941.15        688.375         3941.15         
23.3063         44.4634         -1.69896        0.973114        207.536         
5846.47         2.44261         2.11645         232.166         -18.6621        
17.9861         19.0291         -21.9711        1.1546          47.6628         
50              0.96378         14331.4         0               1               
0               0               0               0               0               
44.4827         23.297          -0.0724718      -1.27305        1.08344         
0               1.08344         -1.27305        0               0               
23.9415         14334.3         0               0.949693        0.7             
389.122         84.5894         0.964484        7.29518         0               
0               0.10306         1.25937         -0.586245       0.483185        
1.15631         -0.689305       -1.36243        0               0               
0               0               122031          14330.7         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
146.7           0               11.332          2.11865         194024          
24.4599         43.0299         -0.0786579      1.45139         -149.22         
-1.24702        -0.742682       -0.80064        -1.33028        0.850231        
3255.43         1223.24         -3989.27        687.779         3989.27         
23.4202         44.2707         -1.61322        0.971427        207.336         
5858.64         2.44201         2.11535         231.936         -18.6594        
18.146          19.0297         -22.0166        1.15696         47.7518         
50              0.972487        14276           0               1               
0               0               0               0               0               
44.2899         23.4109         -0.0728923      -1.29021        1.05826         
0               1.05826         -1.29021        0               0               
23.9747         14279           0               0.947738        0.7             
387.456         84.1495         0.964484        7.29518         0               
0               0.10322         1.20599         -0.594928       0.491708        
1.10277         -0.698149       -1.30921        0               0               
0               0               122031          14275.3         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
146.8           0               11.432          2.11818         192732          
24.5767         42.8982         -0.0792188      1.40735         -147.911        
-1.19241        -0.747573       -0.802217       -1.30628        0.856143        
3300.65         1242.88         -4037.18        687.219         4037.18         
23.5336         44.0843         -1.53318        0.970803        207.136         
5870.7          2.44141         2.11425         231.706         -18.6568        
18.2983         19.0303         -22.0601        1.15921         47.8334         
50              0.980784        14220.7         0               1               
0               0               0               0               0               
44.1035         23.5243         -0.0734134      -1.26639        1.05594         
0               1.05594         -1.26639        0               0               
24.038          14222.8         0               0.945805        0.7             
385.823         83.7145         0.964484        7.29518         0               
0               0.103509        1.15564         -0.603625       0.500116        
1.05213         -0.707134       -1.25915        0               0               
0               0               122031          14220.1         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
146.9           0               11.532          2.11781         191471          
24.6941         42.7687         -0.0798259      1.36756         -146.585        
-1.14157        -0.753064       -0.806413       -1.28953        0.862907        
3345.94         1262.66         -4084.89        686.693         4084.89         
23.6466         43.904          -1.45892        0.971146        206.936         
5882.64         2.44081         2.11315         231.476         -18.6544        
18.4426         19.0309         -22.1016        1.16135         47.9073         
50              0.988643        14165.5         0               1               
0               0               0               0               0               
43.9231         23.6374         -0.0739827      -1.25082        1.09772         
0               1.09772         -1.25082        0               0               
24.1608         14168.9         0               0.943895        0.7             
384.223         83.2842         0.964484        7.29518         0               
0               0.103867        1.10924         -0.612454       0.508587        
1.00537         -0.716321       -1.2131         0               0               
0               0               122031          14164.8         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
147             0               11.632          2.11754         190238          
24.8124         42.6404         -0.0805513      1.33252         -145.261        
-1.09507        -0.759279       -0.812166       -1.28208        0.871857        
3391.3          1282.57         -4132.42        686.201         4132.42         
23.7594         43.7291         -1.39123        0.972512        206.736         
5894.48         2.44021         2.11205         231.246         -18.6522        
18.5777         19.0315         -22.1408        1.16338         47.973          
50              0.996007        14110.3         0               1               
0               0               0               0               0               
43.7482         23.7502         -0.0746764      -1.23339        1.0708          
0               1.0708          -1.23339        0               0               
24.1901         14110.2         0               0.942002        0.7             
382.652         82.8585         0.964484        7.29518         0               
0               0.104401        1.06658         -0.621862       0.517461        
0.96218         -0.726263       -1.17098        0               0               
0               0               122031          14109.7         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
147.1           0               11.732          2.11736         189034          
24.9316         42.5125         -0.0813408      1.30228         -143.957        
-1.05305        -0.766213       -0.817864       -1.28062        0.881606        
3436.71         1302.62         -4179.76        685.741         4179.76         
23.8721         43.5591         -1.33           0.974925        206.536         
5906.22         2.43961         2.11095         231.016         -18.6502        
18.7036         19.0321         -22.178         1.16529         48.0305         
50              1.00286         14055.3         0               1               
0               0               0               0               0               
43.5782         23.863          -0.0754364      -1.3783         1.09824         
0               1.09824         -1.3783         0               0               
24.2973         14062           0               0.940124        0.7             
381.112         82.4372         0.964484        7.29518         0               
0               0.105009        1.02852         -0.63163        0.526621        
0.923506        -0.73664        -1.13352        0               0               
0               0               122031          14054.6         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
147.2           0               11.832          2.11728         187856          
25.0519         42.3841         -0.0822515      1.27706         -142.701        
-1.01594        -0.773826       -0.823919       -1.28904        0.890263        
3482.18         1322.79         -4226.93        685.311         4226.93         
23.9849         43.3937         -1.27594        0.978412        206.336         
5917.85         2.43901         2.10985         230.786         -18.6484        
18.8193         19.0328         -22.2132        1.16711         48.0797         
50              1.00916         14000.2         0               1               
0               0               0               0               0               
43.4127         23.9758         -0.0763232      -1.33948        1.0904          
0               1.0904          -1.33948        0               0               
24.3513         14002.4         0               0.938262        0.7             
379.599         82.0201         0.964484        7.29518         0               
0               0.105775        0.99423         -0.641379       0.535604        
0.888455        -0.747154       -1.10001        0               0               
0               0               122031          13999.6         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
147.3           0               11.932          2.11728         186703          
25.1733         42.2545         -0.0832405      1.25694         -141.523        
-0.984066       -0.782027       -0.829755       -1.30756        0.900871        
3527.7          1343.1          -4273.93        684.91          4273.93         
24.0978         43.2321         -1.22895        0.982733        206.136         
5929.39         2.43841         2.10875         230.556         -18.6469        
18.9243         19.0334         -22.2466        1.16882         48.1205         
50              1.01488         13945.3         0               1               
0               0               0               0               0               
43.2511         24.0888         -0.0772908      -1.33757        1.1437          
0               1.1437          -1.33757        0               0               
24.4868         13949           0               0.936417        0.7             
378.113         81.6071         0.964484        7.29518         0               
0               0.106637        0.965562        -0.651434       0.544797        
0.858925        -0.758072       -1.0722         0               0               
0               0               122031          13944.6         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
147.4           0               12.032          2.11736         185574          
25.2958         42.1227         -0.0843261      1.24191         -140.444        
-0.957575       -0.790849       -0.837325       -1.33272        0.911313        
3573.28         1363.54         -4320.76        684.536         4320.76         
24.2111         43.0738         -1.18913        0.987847        205.936         
5940.82         2.43781         2.10765         230.326         -18.6455        
19.0184         19.034          -22.2782        1.17044         48.1532         
50              1.02            13890.4         0               1               
0               0               0               0               0               
43.0928         24.2021         -0.0783582      -1.42711        1.1375          
0               1.1375          -1.42711        0               0               
24.5466         13894.9         0               0.934586        0.7             
376.652         81.1981         0.964484        7.29518         0               
0               0.107624        0.942501        -0.662092       0.554467        
0.834877        -0.769716       -1.05013        0               0               
0               0               122031          13889.7         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
147.5           0               12.132          2.11751         184468          
25.4195         41.9879         -0.0855093      1.2321          -139.494        
-0.936875       -0.800248       -0.84534        -1.36625        0.922445        
3618.91         1384.11         -4367.43        684.187         4367.43         
24.3247         42.9182         -1.1572         0.993958        205.736         
5952.16         2.43721         2.10655         230.096         -18.6445        
19.1009         19.0346         -22.3081        1.17198         48.1775         
50              1.02448         13835.6         0               1               
0               0               0               0               0               
42.9372         24.3158         -0.0795261      -1.47944        1.14274         
0               1.14274         -1.47944        0               0               
24.6203         13840           0               0.932769        0.7             
375.216         80.7931         0.964484        7.29518         0               
0               0.108733        0.924099        -0.672254       0.563521        
0.815367        -0.780987       -1.03283        0               0               
0               0               122031          13834.9         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
147.6           0               12.232          2.11774         183383          
25.5445         41.8496         -0.0868182      1.22725         -138.685        
-0.921843       -0.810189       -0.850421       -1.40605        0.933054        
3664.6          1404.82         -4413.94        683.863         4413.94         
24.4388         42.7648         -1.13254        1.00064         205.536         
5963.41         2.43661         2.10545         229.866         -18.6437        
19.1719         19.0352         -22.3364        1.17342         48.1942         
50              1.02834         13780.8         0               1               
0               0               0               0               0               
42.7838         24.43           -0.0808235      -1.47013        1.1228          
0               1.1228          -1.47013        0               0               
24.6601         13783.7         0               0.930967        0.7             
373.803         80.3917         0.964484        7.29518         0               
0               0.109976        0.911646        -0.683306       0.57333         
0.80167         -0.793283       -1.02162        0               0               
0               0               122031          13780.1         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
147.7           0               12.332          2.11803         182319          
25.6706         41.707          -0.0881785      1.22718         -138.034        
-0.912521       -0.820568       -0.858724       -1.45008        0.944627        
3710.33         1425.66         -4460.29        683.561         4460.29         
24.5535         42.6128         -1.11523        1.00806         205.336         
5974.56         2.43601         2.10435         229.636         -18.6431        
19.2316         19.0358         -22.3632        1.1748          48.2034         
50              1.03157         13726.1         0               1               
0               0               0               0               0               
42.6318         24.5447         -0.082172       -1.52713        1.12261         
0               1.12261         -1.52713        0               0               
24.7274         13728.9         0               0.92918         0.7             
372.411         79.994          0.964484        7.29518         0               
0               0.111286        0.904521        -0.694006       0.582721        
0.793235        -0.805292       -1.01581        0               0               
0               0               122031          13725.4         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
147.8           0               12.432          2.11839         181274          
25.798          41.5597         -0.0896617      1.23176         -137.546        
-0.908885       -0.831396       -0.865722       -1.49901        0.955971        
3756.11         1446.63         -4506.5         683.281         4506.5          
24.6689         42.4618         -1.1053         1.01613         205.136         
5985.62         2.43541         2.10325         229.406         -18.6428        
19.2799         19.0364         -22.3888        1.1761          48.2056         
50              1.03417         13671.4         0               1               
0               0               0               0               0               
42.4808         24.6601         -0.0836464      -1.60216        1.17744         
0               1.17744         -1.60216        0               0               
24.8647         13677.8         0               0.927407        0.7             
371.041         79.5999         0.964484        7.29518         0               
0               0.112734        0.902142        -0.704671       0.591936        
0.789407        -0.817405       -1.01488        0               0               
0               0               122031          13670.8         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
147.9           0               12.532          2.1188          180247          
25.9267         41.4075         -0.0912357      1.24062         -137.213        
-0.91054        -0.842688       -0.87157        -1.55053        0.967811        
3801.94         1467.74         -4552.55        683.021         4552.55         
24.785          42.3111         -1.10172        1.02485         204.936         
5996.59         2.43481         2.10215         229.176         -18.6428        
19.3176         19.037          -22.4129        1.17733         48.2013         
50              1.0362          13616.9         0               1               
0               0               0               0               0               
42.3301         24.7763         -0.0852124      -1.54843        1.18822         
0               1.18822         -1.54843        0               0               
24.9421         13619.5         0               0.925647        0.7             
369.691         79.2093         0.964484        7.29518         0               
0               0.114275        0.905806        -0.715371       0.601096        
0.79153         -0.829646       -1.02008        0               0               
0               0               122031          13616.2         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
148             0               12.632          2.11928         179238          
26.0568         41.2499         -0.0928848      1.25361         -137.033        
-0.917394       -0.854398       -0.87894        -1.60605        0.980576        
3847.83         1488.98         -4598.45        682.78          4598.45         
24.9019         42.1602         -1.10442        1.03416         204.736         
6007.47         2.43421         2.10105         228.946         -18.643         
19.3451         19.0376         -22.4359        1.1785          48.191          
50              1.03766         13562.3         0               1               
0               0               0               0               0               
42.1792         24.8933         -0.0868535      -1.59673        1.231           
0               1.231           -1.59673        0               0               
25.0623         13565.9         0               0.9239          0.7             
368.36          78.8221         0.964484        7.29518         0               
0               0.115901        0.914906        -0.726056       0.610155        
0.799005        -0.841957       -1.03081        0               0               
0               0               122031          13561.7         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
148.1           0               12.732          2.1198          178246          
26.1882         41.0867         -0.0946395      1.27051         -136.997        
-0.929217       -0.866496       -0.886649       -1.66289        0.992482        
3893.76         1510.36         -4644.21        682.557         4644.21         
25.0198         42.0087         -1.11342        1.04386         204.536         
6018.26         2.43361         2.09995         228.716         -18.6434        
19.3626         19.0383         -22.4577        1.17961         48.1749         
50              1.03858         13507.8         0               1               
0               0               0               0               0               
42.0277         25.0111         -0.0886012      -1.67842        1.20153         
0               1.20153         -1.67842        0               0               
25.0947         13511.8         0               0.922167        0.7             
367.048         78.4382         0.964484        7.29518         0               
0               0.117641        0.927686        -0.737244       0.619603        
0.810045        -0.854885       -1.04533        0               0               
0               0               122031          13507.2         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
148.2           0               12.832          2.12038         177270          
26.3208         40.9178         -0.0964945      1.29092         -137.09         
-0.945576       -0.878887       -0.891675       -1.72116        1.00419         
3939.74         1531.88         -4689.81        682.351         4689.81         
25.1385         41.856          -1.12763        1.05412         204.336         
6028.96         2.43301         2.09885         228.486         -18.644         
19.3711         19.0389         -22.4785        1.18066         48.1538         
50              1.039           13453.4         0               1               
0               0               0               0               0               
41.8751         25.1299         -0.0904496      -1.69992        1.24486         
0               1.24486         -1.69992        0               0               
25.2146         13458.6         0               0.920449        0.7             
365.754         78.0575         0.964484        7.29518         0               
0               0.119474        0.945695        -0.747778       0.628304        
0.826221        -0.867251       -1.06517        0               0               
0               0               122031          13452.8         0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               
148.3           0               12.932          2.121           176310          
26.4549         40.7428         -0.0984008      1.31483         -137.302        
-0.966394       -0.891592       -0.898804       -1.78164        1.01776         
3985.78         1553.54         -4735.27        682.16          4735.27         
25.2582         41.7017         -1.14725        1.0648          204.136         
6039.58         2.43241         2.09775         228.256         -18.6449        
19.3708         19.0395         -22.4983        1.18167         48.1278         
50              1.03893         13399           0               1               
