1 input_SAM_RF_AC_Radar_#1_#2_#3.asc ' SAM1 vs AC1 ' Mar  6 2026 15:53:19
  0  0 93
time            lconv           msl_time        mach            pdynmc          
74.8            0               24.079          2.54081         127923          
-90.0238        34.2944         -0.0263637      0.979102        -7.68062        
0.970319        -0.130852       -0.0663661      0.489778        0.450914        
-0.344503       -10379.5        -9565.03        765.86          9565.03         
-90.1803        33.3235         0.921726        0.124198        181.842         
6908.74         2.36553         1.97513         215.263         -18.5818        
20.8791         18.7588         -24.0052        1.27967         48.8711         
50              1.12363         1018.86         0               1               
0               0               0               0               0               
33.3625         -90.1975        -0.000810285    1.04247         1.05623         
3051.53         1.05623         1.04247         3.1             0               
0               6905.7          0               0.859125        0.7             
272.581         45.5423         0.976262        7.38091         0               
0               0.00406629      -1.17543        -0.151426       0.147359        
-1.1795         -0.155492       1.17136         0               0               
0               0               140731          1018.1          0               
0               0.0371168       -8.99608        1019.34         -984.366        
68.1036         0.0286734       0.000410442     0.000286326     0.000115366     
-0.156483       0.000687662     0.00339266      
74.9            0               24.179          2.54725         127759          
-89.9643        34.3422         -0.0286023      1.02194         -9.57372        
1.00771         -0.169957       -0.471281       0.465737        0.536364        
-0.539311       -10443.5        -9607.15        767.338         9607.15         
-90.1676        33.3339         0.958431        0.162095        181.642         
6914.36         2.36493         1.97403         215.343         -18.5843        
20.8152         18.7583         -23.923         1.27533         48.8221         
50              1.12004         920.352         0               1               
0               0               0               0               0               
33.3728         -90.1849        -0.0125769      1.14088         0.948469        
3056.01         0.948469        1.14088         3.1             0               
0               6905.7          0               0.857409        0.7             
271.895         45.3024         0.976262        7.38091         0               
0               0.0108016       -1.21696        -0.192228       0.181426        
-1.22776        -0.20303        1.20615         0               0               
0               0               140731          919.592         0               
0               -0.0033591      -9.04545        920.691         -985.81         
69.8718         0.0368603       0.0005288       0.0003664       -0.000494004    
-0.157269       0.000999694     0.00304179      
75              0               24.279          2.5537          127591          
-89.894         34.3913         -0.0344842      1.06574         -11.6495        
1.04379         -0.215186       -0.506105       0.530242        0.635483        
-0.718314       -10507.7        -9649.36        768.816         9649.36         
-90.1514        33.3467         0.99212         0.205271        181.442         
6919.97         2.36433         1.97293         215.423         -18.5867        
20.7528         18.7582         -23.8322        1.2705          48.772          
50              1.11654         821.699         0               1               
0               0               0               0               0               
33.3857         -90.1687        -0.0255836      1.96349         1.44292         
3060.47         1.44292         1.96349         3.1             0               
0               6905.7          0               0.8555          0.7             
271.207         45.0624         0.976262        7.38091         0               
0               0.0197315       -1.26667        -0.24375        0.224019        
-1.2864         -0.263482       1.24694         0               0               
0               0               140731          820.937         0               
0               -0.0520302      -9.09899        822.197         -987.247        
71.8372         0.0630938       0.000792302     0.000764779     -0.0012107      
-0.157827       0.00360218      0.0046215       
75.1            0               24.379          2.56016         127420          
-89.8123        34.4481         -0.0423125      1.11696         -13.8022        
1.08472         -0.266459       -0.495078       0.598037        0.719543        
-0.877116       -10572          -9691.67        770.292         9691.67         
-90.131         33.3624         1.03237         0.254595        181.242         
6925.57         2.36373         1.97183         215.503         -18.5896        
20.6844         18.7585         -23.733         1.26519         48.7134         
50              1.11268         722.902         0               1               
0               0               0               0               0               
33.4013         -90.1483        -0.0377028      2.01383         1.60526         
3064.9          1.60526         2.01383         3.1             0               
0               6905.7          0               0.853399        0.7             
270.517         44.8221         0.976262        7.38091         0               
0               0.0275054       -1.31166        -0.300236       0.27273         
-1.33916        -0.327741       1.28415         0               0               
0               0               140731          722.139         0               
0               -0.108501       -9.16455        723.608         -988.678        
74.056          0.0723001       0.00091021      0.000873982     -0.00212557     
-0.158508       0.00375655      0.00513388      
75.2            0               24.479          2.56662         127245          
-89.7168        34.5117         -0.0507812      1.17518         -16.0744        
1.12925         -0.325369       -0.622357       0.682101        0.85597         
-1.01077        -10636.4        -9734.09        771.764         9734.09         
-90.106         33.3811         1.07395         0.312247        181.042         
6931.14         2.36313         1.97073         215.583         -18.593         
20.6116         18.7594         -23.6232        1.25927         48.6469         
50              1.10857         623.963         0               1               
0               0               0               0               0               
33.42           -90.1233        -0.0488581      2.6186          1.41705         
3069.32         1.41705         2.6186          3.1             0               
0               6905.7          0               0.851058        0.7             
269.825         44.5816         0.976262        7.38091         0               
0               0.0353419       -1.37333        -0.359325       0.323983        
-1.40867        -0.394667       1.33799         0               0               
0               0               140731          623.199         0               
0               -0.173824       -9.24364        624.536         -990.102        
76.6139         0.0849184       0.000814896     0.00123797      -0.0031032      
-0.15922        0.00566006      0.00452473      
75.3            0               24.579          2.57308         127065          
-89.6092        34.5871         -0.0605614      1.24462         -18.2622        
1.18195         -0.389994       -0.71562        0.797366        0.906205        
-1.11352        -10700.9        -9776.6         773.232         9776.6          
-90.0756        33.4033         1.12628         0.375478        180.842         
6936.7          2.36253         1.96963         215.663         -18.5975        
20.5288         18.7607         -23.5056        1.25291         48.5675         
50              1.10385         524.882         0               1               
0               0               0               0               0               
33.4423         -90.0929        -0.0606432      1.74435         1.54399         
3073.69         1.54399         1.74435         3.1             0               
0               6905.7          0               0.848535        0.7             
269.13          44.3409         0.976262        7.38091         0               
0               0.0431217       -1.42652        -0.425269       0.382147        
-1.46964        -0.46839        1.3834          0               0               
0               0               140731          524.117         0               
0               -0.245198       -9.34555        525.468         -991.514        
79.6143         0.0658671       0.000890311     0.00072727      -0.00445867     
-0.160067       0.00289864      0.00492284      
75.4            0               24.679          2.57953         126881          
-89.4942        34.6664         -0.0698744      1.31586         -20.278         
1.23433         -0.45601        -0.79809        0.764266        0.974825        
-1.17902        -10765.5        -9819.23        774.696         9819.23         
-90.0396        33.4298         1.17812         0.439033        180.642         
6942.25         2.36193         1.96853         215.743         -18.6018        
20.4465         18.7622         -23.3862        1.24645         48.4862         
50              1.09916         425.661         0               1               
0               0               0               0               0               
33.4687         -90.057         -0.0712678      1.43453         1.36798         
3078.03         1.36798         1.43453         3.1             0               
0               6905.7          0               0.845955        0.7             
268.43          44.0999         0.976262        7.38091         0               
0               0.0499673       -1.48068        -0.497945       0.447978        
-1.53065        -0.547913       1.43071         0               0               
0               0               140731          424.895         0               
0               -0.314828       -9.47087        426.236         -992.914        
83.2502         0.05284         0.000778917     0.000493763     -0.00585146     
-0.161331       0.00192155      0.00435468      
75.5            0               24.779          2.58598         126691          
-89.3673        34.7434         -0.0790527      1.38511         -22.3812        
1.28081         -0.527361       -0.899219       0.790679        1.16368         
-1.2009         -10830.2        -9861.96        776.152         9861.96         
-89.9982        33.4598         1.22228         0.50544         180.442         
6947.78         2.36133         1.96743         215.823         -18.6055        
20.3716         18.764          -23.2596        1.23959         48.4073         
50              1.09493         326.302         0               1               
0               0               0               0               0               
33.4987         -90.0156        -0.0813998      2.33509         3.37791         
3082.31         3.37791         2.33509         3.1             0               
0               6905.7          0               0.843202        0.7             
267.727         43.8587         0.976262        7.38091         0               
0               0.056616        -1.54071        -0.591056       0.53444         
-1.59733        -0.647672       1.4841          0               0               
0               0               140731          325.534         0               
0               -0.3807         -9.63248        326.987         -994.294        
87.855          0.133015        0.0020685       0.00105398      -0.00704631     
-0.162363       0.00474039      0.0107429       
75.6            0               24.879          2.59241         126496          
-89.2079        34.8258         -0.0916611      1.46647         -25.0221        
1.32888         -0.620213       -1.15394        0.781046        1.51634         
-1.17251        -10895          -9904.81        777.601         9904.81         
-89.9504        33.4933         1.27369         0.592522        180.242         
6953.3          2.36073         1.96633         215.903         -18.6093        
20.295          18.7674         -23.1034        1.23104         48.3147         
50              1.09058         226.807         0               1               
0               0               0               0               0               
33.5322         -89.9678        -0.0949983      -1.277          6.01882         
3086.5          6.01882         -1.277          3.1             0               
0               6905.7          0               0.839798        0.7             
267.021         43.6172         0.976262        7.38091         0               
0               0.0664639       -1.56677        -0.707931       0.641467        
-1.63323        -0.774395       1.5003          0               0               
0               0               140731          226.038         0               
0               -0.444311       -9.89003        226.847         -995.646        
94.207          0.226616        0.00376417      -0.0012143      -0.00824913     
-0.163656       -0.00660132     0.0191183       
75.7            0               24.979          2.59883         126293          
-88.9756        34.8847         -0.104418       1.5517          -29.5985        
1.3493          -0.766342       -1.90373        0.329433        2.45032         
-1.08552        -10959.9        -9947.78        779.039         9947.78         
-89.8943        33.5307         1.30164         0.723107        180.042         
6958.81         2.36013         1.96523         215.983         -18.6096        
20.2527         18.7748         -22.8735        1.21831         48.218          
50              1.08829         127.183         0               1               
0               0               0               0               0               
33.5696         -89.9118        -0.108457       -2.28261        13.6603         
3090.41         13.6603         -2.28261        3.1             0               
0               6905.7          0               0.834801        0.7             
266.316         43.3755         0.976262        7.38091         0               
0               0.0795778       -1.54398        -0.932217       0.852639        
-1.62355        -1.01179        1.4644          0               0               
0               0               140731          126.414         0               
0               -0.469734       -10.4304        126.879         -996.906        
104.301         0.508649        0.00868354      -0.0018461      -0.0087727      
-0.165719       -0.00977332     0.0433411       
75.8            0               25.079          2.60517         126080          
-88.5592        34.8865         -0.123882       1.68058         -38.8043        
1.3098          -1.05306        -3.61794        -0.508221       5.02679         
-0.927713       -11024.9        -9990.88        780.453         9990.88         
-89.8249        33.5688         1.28094         0.946984        179.842         
6964.3          2.35953         1.96413         216.063         -18.6025        
20.2847         18.7926         -22.449         1.19456         48.0728         
50              1.09043         27.5148         0               1               
0               0               0               0               0               
33.6078         -89.8425        -0.128684       -10.0972        48.9698         
3088.28         75.6149         -15.5913        3.1             0               
0               6905.7          0               0.825622        0.7             
265.617         43.1336         0.976262        7.38091         0               
0               0.103985        -1.40541        -1.56413        1.46014         
-1.5094         -1.66811        1.30143         0               0               
0               0               140731          26.7561         0               
0               0.571952        -14.5698        27.0652         -996.219        
131.14          2.84596         0.0486093       -0.0102165      -0.00611157     
-0.168166       -0.051624       0.240103        
75.827          2               25.106          2.60686         126019          
-88.3729        34.868          -0.126099       1.74608         -42.8892        
1.27948         -1.18825        -4.68745        -0.988343       6.3523          
-0.870701       -11042.4        -10002.5        780.827         10002.5         
-89.8025        33.579          1.265           1.08128         179.788         
6965.78         2.35936         1.96383         216.085         -18.5981        
20.3178         18.8017         -22.2544        1.18364         47.9992         
50              1.09247         2.71304         0               1               
0               0               0               0               0               
33.618          -89.8202        -0.130945       -33.3975        37.2103         
240.508         174.242         -156.389        3.1             0               
0               6905.7          0               0.82143         0.7             
265.433         43.0683         0.976262        7.38091         0               
0               0.11277         -1.28865        -1.68628        1.57351         
-1.40142        -1.79905        1.17587         2.73574         -2.59408        
-0.868923       0               140731          2.804           -179.857        
-64.379         88.0124         -72.2889        1.84303         -77.5833        
177.82          109.39          1.43963         -1.25404        0.0237669       
-0.184934       -6.26986        7.10267         
75.827          2               25.106          2.60686         126019          
-88.3729        34.868          -0.126099       1.74608         -42.8892        
1.27948         -1.18825        -4.68745        -0.988343       6.3523          
-0.870701       -11042.4        -10002.5        780.827         10002.5         
-89.8025        33.579          1.265           1.08128         179.788         
6965.78         2.35936         1.96383         216.085         -18.5981        
20.3178         18.8017         -22.2544        1.18364         47.9992         
50              1.09247         2.71304         0               1               
0               0               0               0               0               
33.618          -89.8202        -0.130945       -33.3975        37.2103         
240.508         174.242         -156.389        3.1             0               
0               6905.7          0               0.82143         0.7             
265.433         43.0683         0.976262        7.38091         0               
0               0.11277         -1.28865        -1.68628        1.57351         
-1.40142        -1.79905        1.17587         2.73574         -2.59408        
-0.868923       0               140731          2.804           -179.857        
-64.379         88.0124         -72.2889        1.84303         -77.5833        
177.82          109.39          1.43963         -1.25404        0.0237669       
-0.184934       -6.26986        7.10267         
75.827          2               25.106          2.60686         126019          
-88.3729        34.868          -0.126099       1.74608         -42.8892        
1.27948         -1.18825        -4.68745        -0.988343       6.3523          
-0.870701       -11042.4        -10002.5        780.827         10002.5         
-89.8025        33.579          1.265           1.08128         179.788         
6965.78         2.35936         1.96383         216.085         -18.5981        
20.3178         18.8017         -22.2544        1.18364         47.9992         
50              1.09247         2.71304         0               1               
0               0               0               0               0               
33.618          -89.8202        -0.130945       -33.3975        37.2103         
240.508         174.242         -156.389        3.1             0               
0               6905.7          0               0.82143         0.7             
265.433         43.0683         0.976262        7.38091         0               
0               0.11277         -1.28865        -1.68628        1.57351         
-1.40142        -1.79905        1.17587         2.73574         -2.59408        
-0.868923       0               140731          2.804           -179.857        
-64.379         88.0124         -72.2889        1.84303         -77.5833        
177.82          109.39          1.43963         -1.25404        0.0237669       
-0.184934       -6.26986        7.10267         
75.827          2               25.106          2.60686         126019          
-88.3729        34.868          -0.126099       1.74608         -42.8892        
1.27948         -1.18825        -4.68745        -0.988343       6.3523          
-0.870701       -11042.4        -10002.5        780.827         10002.5         
-89.8025        33.579          1.265           1.08128         179.788         
6965.78         2.35936         1.96383         216.085         -18.5981        
20.3178         18.8017         -22.2544        1.18364         47.9992         
50              1.09247         2.71304         0               1               
0               0               0               0               0               
33.618          -89.8202        -0.130945       -33.3975        37.2103         
240.508         174.242         -156.389        3.1             0               
0               6905.7          0               0.82143         0.7             
265.433         43.0683         0.976262        7.38091         0               
0               0.11277         -1.28865        -1.68628        1.57351         
-1.40142        -1.79905        1.17587         2.73574         -2.59408        
-0.868923       0               140731          2.804           -179.857        
-64.379         88.0124         -72.2889        1.84303         -77.5833        
177.82          109.39          1.43963         -1.25404        0.0237669       
-0.184934       -6.26986        7.10267         
75.827          2               25.106          2.60686         126019          
-88.3729        34.868          -0.126099       1.74608         -42.8892        
1.27948         -1.18825        -4.68745        -0.988343       6.3523          
-0.870701       -11042.4        -10002.5        780.827         10002.5         
-89.8025        33.579          1.265           1.08128         179.788         
6965.78         2.35936         1.96383         216.085         -18.5981        
20.3178         18.8017         -22.2544        1.18364         47.9992         
50              1.09247         2.71304         0               1               
0               0               0               0               0               
33.618          -89.8202        -0.130945       -33.3975        37.2103         
240.508         174.242         -156.389        3.1             0               
0               6905.7          0               0.82143         0.7             
265.433         43.0683         0.976262        7.38091         0               
0               0.11277         -1.28865        -1.68628        1.57351         
-1.40142        -1.79905        1.17587         2.73574         -2.59408        
-0.868923       0               140731          2.804           -179.857        
-64.379         88.0124         -72.2889        1.84303         -77.5833        
177.82          109.39          1.43963         -1.25404        0.0237669       
-0.184934       -6.26986        7.10267         
75.827          2               25.106          2.60686         126019          
-88.3729        34.868          -0.126099       1.74608         -42.8892        
1.27948         -1.18825        -4.68745        -0.988343       6.3523          
-0.870701       -11042.4        -10002.5        780.827         10002.5         
-89.8025        33.579          1.265           1.08128         179.788         
6965.78         2.35936         1.96383         216.085         -18.5981        
20.3178         18.8017         -22.2544        1.18364         47.9992         
50              1.09247         2.71304         0               1               
0               0               0               0               0               
33.618          -89.8202        -0.130945       -33.3975        37.2103         
240.508         174.242         -156.389        3.1             0               
0               6905.7          0               0.82143         0.7             
265.433         43.0683         0.976262        7.38091         0               
0               0.11277         -1.28865        -1.68628        1.57351         
-1.40142        -1.79905        1.17587         2.73574         -2.59408        
-0.868923       0               140731          2.804           -179.857        
-64.379         88.0124         -72.2889        1.84303         -77.5833        
177.82          109.39          1.43963         -1.25404        0.0237669       
-0.184934       -6.26986        7.10267         
75.827          2               25.106          2.60686         126019          
-88.3729        34.868          -0.126099       1.74608         -42.8892        
1.27948         -1.18825        -4.68745        -0.988343       6.3523          
-0.870701       -11042.4        -10002.5        780.827         10002.5         
-89.8025        33.579          1.265           1.08128         179.788         
6965.78         2.35936         1.96383         216.085         -18.5981        
20.3178         18.8017         -22.2544        1.18364         47.9992         
50              1.09247         2.71304         0               1               
0               0               0               0               0               
33.618          -89.8202        -0.130945       -33.3975        37.2103         
240.508         174.242         -156.389        3.1             0               
0               6905.7          0               0.82143         0.7             
265.433         43.0683         0.976262        7.38091         0               
0               0.11277         -1.28865        -1.68628        1.57351         
-1.40142        -1.79905        1.17587         2.73574         -2.59408        
-0.868923       0               140731          2.804           -179.857        
-64.379         88.0124         -72.2889        1.84303         -77.5833        
177.82          109.39          1.43963         -1.25404        0.0237669       
-0.184934       -6.26986        7.10267         
75.827          2               25.106          2.60686         126019          
-88.3729        34.868          -0.126099       1.74608         -42.8892        
1.27948         -1.18825        -4.68745        -0.988343       6.3523          
-0.870701       -11042.4        -10002.5        780.827         10002.5         
-89.8025        33.579          1.265           1.08128         179.788         
6965.78         2.35936         1.96383         216.085         -18.5981        
20.3178         18.8017         -22.2544        1.18364         47.9992         
50              1.09247         2.71304         0               1               
0               0               0               0               0               
33.618          -89.8202        -0.130945       -33.3975        37.2103         
240.508         174.242         -156.389        3.1             0               
0               6905.7          0               0.82143         0.7             
265.433         43.0683         0.976262        7.38091         0               
0               0.11277         -1.28865        -1.68628        1.57351         
-1.40142        -1.79905        1.17587         2.73574         -2.59408        
-0.868923       0               140731          2.804           -179.857        
-64.379         88.0124         -72.2889        1.84303         -77.5833        
177.82          109.39          1.43963         -1.25404        0.0237669       
-0.184934       -6.26986        7.10267         
75.827          2               25.106          2.60686         126019          
-88.3729        34.868          -0.126099       1.74608         -42.8892        
1.27948         -1.18825        -4.68745        -0.988343       6.3523          
-0.870701       -11042.4        -10002.5        780.827         10002.5         
-89.8025        33.579          1.265           1.08128         179.788         
6965.78         2.35936         1.96383         216.085         -18.5981        
20.3178         18.8017         -22.2544        1.18364         47.9992         
50              1.09247         2.71304         0               1               
0               0               0               0               0               
33.618          -89.8202        -0.130945       -33.3975        37.2103         
240.508         174.242         -156.389        3.1             0               
0               6905.7          0               0.82143         0.7             
265.433         43.0683         0.976262        7.38091         0               
0               0.11277         -1.28865        -1.68628        1.57351         
-1.40142        -1.79905        1.17587         2.73574         -2.59408        
-0.868923       0               140731          2.804           -179.857        
-64.379         88.0124         -72.2889        1.84303         -77.5833        
177.82          109.39          1.43963         -1.25404        0.0237669       
-0.184934       -6.26986        7.10267         
75.827          2               25.106          2.60686         126019          
-88.3729        34.868          -0.126099       1.74608         -42.8892        
1.27948         -1.18825        -4.68745        -0.988343       6.3523          
-0.870701       -11042.4        -10002.5        780.827         10002.5         
-89.8025        33.579          1.265           1.08128         179.788         
6965.78         2.35936         1.96383         216.085         -18.5981        
20.3178         18.8017         -22.2544        1.18364         47.9992         
50              1.09247         2.71304         0               1               
0               0               0               0               0               
33.618          -89.8202        -0.130945       -33.3975        37.2103         
240.508         174.242         -156.389        3.1             0               
0               6905.7          0               0.82143         0.7             
265.433         43.0683         0.976262        7.38091         0               
0               0.11277         -1.28865        -1.68628        1.57351         
-1.40142        -1.79905        1.17587         2.73574         -2.59408        
-0.868923       0               140731          2.804           -179.857        
-64.379         88.0124         -72.2889        1.84303         -77.5833        
177.82          109.39          1.43963         -1.25404        0.0237669       
-0.184934       -6.26986        7.10267         
75.827          2               25.106          2.60686         126019          
-88.3729        34.868          -0.126099       1.74608         -42.8892        
1.27948         -1.18825        -4.68745        -0.988343       6.3523          
-0.870701       -11042.4        -10002.5        780.827         10002.5         
-89.8025        33.579          1.265           1.08128         179.788         
6965.78         2.35936         1.96383         216.085         -18.5981        
20.3178         18.8017         -22.2544        1.18364         47.9992         
50              1.09247         2.71304         0               1               
0               0               0               0               0               
33.618          -89.8202        -0.130945       -33.3975        37.2103         
240.508         174.242         -156.389        3.1             0               
0               6905.7          0               0.82143         0.7             
265.433         43.0683         0.976262        7.38091         0               
0               0.11277         -1.28865        -1.68628        1.57351         
-1.40142        -1.79905        1.17587         2.73574         -2.59408        
-0.868923       0               140731          2.804           -179.857        
-64.379         88.0124         -72.2889        1.84303         -77.5833        
177.82          109.39          1.43963         -1.25404        0.0237669       
-0.184934       -6.26986        7.10267         
75.827          2               25.106          2.60686         126019          
-88.3729        34.868          -0.126099       1.74608         -42.8892        
1.27948         -1.18825        -4.68745        -0.988343       6.3523          
-0.870701       -11042.4        -10002.5        780.827         10002.5         
-89.8025        33.579          1.265           1.08128         179.788         
6965.78         2.35936         1.96383         216.085         -18.5981        
20.3178         18.8017         -22.2544        1.18364         47.9992         
50              1.09247         2.71304         0               1               
0               0               0               0               0               
33.618          -89.8202        -0.130945       -33.3975        37.2103         
240.508         174.242         -156.389        3.1             0               
0               6905.7          0               0.82143         0.7             
265.433         43.0683         0.976262        7.38091         0               
0               0.11277         -1.28865        -1.68628        1.57351         
-1.40142        -1.79905        1.17587         2.73574         -2.59408        
-0.868923       0               140731          2.804           -179.857        
-64.379         88.0124         -72.2889        1.84303         -77.5833        
177.82          109.39          1.43963         -1.25404        0.0237669       
-0.184934       -6.26986        7.10267         
75.827          2               25.106          2.60686         126019          
-88.3729        34.868          -0.126099       1.74608         -42.8892        
1.27948         -1.18825        -4.68745        -0.988343       6.3523          
-0.870701       -11042.4        -10002.5        780.827         10002.5         
-89.8025        33.579          1.265           1.08128         179.788         
6965.78         2.35936         1.96383         216.085         -18.5981        
20.3178         18.8017         -22.2544        1.18364         47.9992         
50              1.09247         2.71304         0               1               
0               0               0               0               0               
33.618          -89.8202        -0.130945       -33.3975        37.2103         
240.508         174.242         -156.389        3.1             0               
0               6905.7          0               0.82143         0.7             
265.433         43.0683         0.976262        7.38091         0               
0               0.11277         -1.28865        -1.68628        1.57351         
-1.40142        -1.79905        1.17587         2.73574         -2.59408        
-0.868923       0               140731          2.804           -179.857        
-64.379         88.0124         -72.2889        1.84303         -77.5833        
177.82          109.39          1.43963         -1.25404        0.0237669       
-0.184934       -6.26986        7.10267         
75.827          2               25.106          2.60686         126019          
-88.3729        34.868          -0.126099       1.74608         -42.8892        
1.27948         -1.18825        -4.68745        -0.988343       6.3523          
-0.870701       -11042.4        -10002.5        780.827         10002.5         
-89.8025        33.579          1.265           1.08128         179.788         
6965.78         2.35936         1.96383         216.085         -18.5981        
20.3178         18.8017         -22.2544        1.18364         47.9992         
50              1.09247         2.71304         0               1               
0               0               0               0               0               
33.618          -89.8202        -0.130945       -33.3975        37.2103         
240.508         174.242         -156.389        3.1             0               
0               6905.7          0               0.82143         0.7             
265.433         43.0683         0.976262        7.38091         0               
0               0.11277         -1.28865        -1.68628        1.57351         
-1.40142        -1.79905        1.17587         2.73574         -2.59408        
-0.868923       0               140731          2.804           -179.857        
-64.379         88.0124         -72.2889        1.84303         -77.5833        
177.82          109.39          1.43963         -1.25404        0.0237669       
-0.184934       -6.26986        7.10267         
75.827          2               25.106          2.60686         126019          
-88.3729        34.868          -0.126099       1.74608         -42.8892        
1.27948         -1.18825        -4.68745        -0.988343       6.3523          
-0.870701       -11042.4        -10002.5        780.827         10002.5         
-89.8025        33.579          1.265           1.08128         179.788         
6965.78         2.35936         1.96383         216.085         -18.5981        
20.3178         18.8017         -22.2544        1.18364         47.9992         
50              1.09247         2.71304         0               1               
0               0               0               0               0               
33.618          -89.8202        -0.130945       -33.3975        37.2103         
240.508         174.242         -156.389        3.1             0               
0               6905.7          0               0.82143         0.7             
265.433         43.0683         0.976262        7.38091         0               
0               0.11277         -1.28865        -1.68628        1.57351         
-1.40142        -1.79905        1.17587         2.73574         -2.59408        
-0.868923       0               140731          2.804           -179.857        
-64.379         88.0124         -72.2889        1.84303         -77.5833        
177.82          109.39          1.43963         -1.25404        0.0237669       
-0.184934       -6.26986        7.10267         
75.827          2               25.106          2.60686         126019          
-88.3729        34.868          -0.126099       1.74608         -42.8892        
1.27948         -1.18825        -4.68745        -0.988343       6.3523          
-0.870701       -11042.4        -10002.5        780.827         10002.5         
-89.8025        33.579          1.265           1.08128         179.788         
6965.78         2.35936         1.96383         216.085         -18.5981        
20.3178         18.8017         -22.2544        1.18364         47.9992         
50              1.09247         2.71304         0               1               
0               0               0               0               0               
33.618          -89.8202        -0.130945       -33.3975        37.2103         
240.508         174.242         -156.389        3.1             0               
0               6905.7          0               0.82143         0.7             
265.433         43.0683         0.976262        7.38091         0               
0               0.11277         -1.28865        -1.68628        1.57351         
-1.40142        -1.79905        1.17587         2.73574         -2.59408        
-0.868923       0               140731          2.804           -179.857        
-64.379         88.0124         -72.2889        1.84303         -77.5833        
177.82          109.39          1.43963         -1.25404        0.0237669       
-0.184934       -6.26986        7.10267         
75.827          2               25.106          2.60686         126019          
-88.3729        34.868          -0.126099       1.74608         -42.8892        
1.27948         -1.18825        -4.68745        -0.988343       6.3523          
-0.870701       -11042.4        -10002.5        780.827         10002.5         
-89.8025        33.579          1.265           1.08128         179.788         
6965.78         2.35936         1.96383         216.085         -18.5981        
20.3178         18.8017         -22.2544        1.18364         47.9992         
50              1.09247         2.71304         0               1               
0               0               0               0               0               
33.618          -89.8202        -0.130945       -33.3975        37.2103         
240.508         174.242         -156.389        3.1             0               
0               6905.7          0               0.82143         0.7             
265.433         43.0683         0.976262        7.38091         0               
0               0.11277         -1.28865        -1.68628        1.57351         
-1.40142        -1.79905        1.17587         2.73574         -2.59408        
-0.868923       0               140731          2.804           -179.857        
-64.379         88.0124         -72.2889        1.84303         -77.5833        
177.82          109.39          1.43963         -1.25404        0.0237669       
-0.184934       -6.26986        7.10267         
75.827          2               25.106          2.60686         126019          
-88.3729        34.868          -0.126099       1.74608         -42.8892        
1.27948         -1.18825        -4.68745        -0.988343       6.3523          
-0.870701       -11042.4        -10002.5        780.827         10002.5         
-89.8025        33.579          1.265           1.08128         179.788         
6965.78         2.35936         1.96383         216.085         -18.5981        
20.3178         18.8017         -22.2544        1.18364         47.9992         
50              1.09247         2.71304         0               1               
0               0               0               0               0               
33.618          -89.8202        -0.130945       -33.3975        37.2103         
240.508         174.242         -156.389        3.1             0               
0               6905.7          0               0.82143         0.7             
265.433         43.0683         0.976262        7.38091         0               
0               0.11277         -1.28865        -1.68628        1.57351         
-1.40142        -1.79905        1.17587         2.73574         -2.59408        
-0.868923       0               140731          2.804           -179.857        
-64.379         88.0124         -72.2889        1.84303         -77.5833        
177.82          109.39          1.43963         -1.25404        0.0237669       
-0.184934       -6.26986        7.10267         
75.827          2               25.106          2.60686         126019          
-88.3729        34.868          -0.126099       1.74608         -42.8892        
1.27948         -1.18825        -4.68745        -0.988343       6.3523          
-0.870701       -11042.4        -10002.5        780.827         10002.5         
-89.8025        33.579          1.265           1.08128         179.788         
6965.78         2.35936         1.96383         216.085         -18.5981        
20.3178         18.8017         -22.2544        1.18364         47.9992         
50              1.09247         2.71304         0               1               
0               0               0               0               0               
33.618          -89.8202        -0.130945       -33.3975        37.2103         
